Upper Lurg,-36.5646515,146.1827525,342500,2,16636,17393,16763,57,78026,,,
Upper Plenty,-37.42788092,145.0494459,623800,10,6900,6568,6559,46,6652,,,
Upwey,-37.90688322,145.3296106,478503,855,940,2223,923,62,5780,,,
Vaughan,-37.15926625,144.2046383,610750,4,10522,21098,10637,46,61009,,,
Vectis,-36.7457515,142.100635,532500,2,9278,9183,14156,40,260671,,,
Ventnor,-38.46727305,145.1791947,449604,249,5464,5455,27527,101,27201,,,
Venus Bay,-38.69148427,145.8094616,273608,464,9452,24862,34685,97,79366,,,
Vermont,-37.83841167,145.1993406,713284,984,532,1460,2230,40,1231,,,
Vermont South,-37.8544193,145.1854819,809741,948,733,940,2039,36,941,,,
Victoria Valley,-37.469534,142.27631,425000,1,36871,37530,86207,40,197453,,,
Viewbank,-37.73640347,145.0909942,683236,553,843,2741,2751,33,2125,,,
Vinifera,-35.20715233,143.3898938,403000,6,4619,21070,21170,50,283583,,,
Violet Town,-36.58506913,145.3970356,290048,93,763,25708,26074,46,107338,,,
Vite Vite,-37.87440872,143.1920166,855000,1,26033,39950,26220,40,105330,,,
Waaia,-36.04932097,145.3340449,295200,5,10613,39015,11275,50,154843,,,
Waanyarra,-36.823072,143.835156,880000,1,9672,26236,27828,46,108829,,,
Wahgunyah,-36.01353078,146.3961056,271228,92,2454,1681,2501,46,43964,,,
Wairewa,-37.6894344,148.1701371,102000,1,9077,26599,25307,80,208946,,,
Waitchie,-35.352344,143.18259,701000,1,23806,34038,43311,50,279906,,,
Waldara,-36.327862,146.2841613,490000,3,3287,4677,3479,57,56602,,,
Walhalla,-37.977051,146.5068297,334667,3,26154,26384,28408,80,88461,,,
Walkerville,-38.83244043,145.9975044,355462,39,25025,39867,26479,67,101516,,,
Walkerville North,-38.84747902,145.9966901,649000,5,26335,41520,27754,67,102974,,,
Walkerville South,-38.85966,145.994224,465000,1,27530,42845,28926,67,103925,,,
Wallace,-37.56050987,144.0485829,582267,15,19780,15913,15996,40,36747,,,
Wallagaraugh,-37.481117,149.6898,345000,1,10281,50145,63181,80,231388,,,
Wallan,-37.41167453,144.9752934,363245,807,1033,1204,1259,46,1291,,,
Wallan East,-37.41422529,145.0051756,387000,6,2142,2361,2361,46,2348,,,
Wallington,-38.21929269,144.5232633,710926,54,4296,4724,12115,40,11998,,,
Walmer,-37.00193617,144.1552423,578833,6,6439,22723,6431,50,81800,,,
Walpa,-37.7976235,147.43325,309000,5,15824,17614,50564,80,192492,,,
Walpeup,-35.16204118,142.0505577,431111,9,26783,106207,26623,46,351903,,,
Walwa,-35.96533488,147.7365531,275833,6,243,85971,31562,80,78751,,,
Wanalta,-36.600844,144.865629,265000,1,13262,35928,52457,50,90781,,,
Wandana Heights,-38.1763596,144.304583,579908,244,1697,1618,1791,40,1563,,,
Wandiligong,-36.77189178,146.9821947,863037,41,5479,5391,4637,80,72414,,,
Wandin East,-37.81393153,145.4522277,630053,19,4047,4272,10699,63,10769,,,
Wandin North,-37.77897361,145.4255509,478550,232,774,3087,6666,60,6801,,,
Wando Vale,-37.522845,141.450489,1150000,1,9047,56133,9106,40,387906,,,
Wandong,-37.35397495,145.0273678,456993,69,1416,7520,7368,46,7901,,,
Wangandary,-36.32815825,146.2371798,418000,4,6747,8122,7235,52,60533,,,
Wangaratta,-36.35745535,146.3100485,291406,1070,1325,1784,1557,57,55918,,,
Wangaratta Forward,-36.378156,146.321564,205000,1,2391,2044,2618,57,56074,,,
Wangaratta South,-36.38234982,146.2552422,410000,11,6277,6851,6745,57,61603,,,
Wannon,-37.670437,141.839115,660000,1,15209,18152,40337,40,221516,,,
Wantirna,-37.85382661,145.2304665,633999,1256,549,1975,1044,47,1338,,,
Wantirna South,-37.87157238,145.2328173,707983,1437,595,1471,1634,49,826,,,
Waranga Shores,-36.55283667,145.0783928,453000,6,7657,26960,35632,50,96001,,,
Waratah Bay,-38.80775253,146.0408749,449867,15,20495,37797,21910,80,94943,,,
Waratah North,-38.76058445,146.0937186,390000,3,13551,34188,14958,80,92647,,,
Warburton,-37.7536053,145.694049,363003,286,1166,7846,18714,72,38267,,,
Wareek,-37.00649,143.609976,220000,1,12048,12450,51355,40,104461,,,
Warneet,-38.22294731,145.3113228,331078,64,6227,12081,15519,78,12752,,,
Warracknabeal,-36.25401946,142.3934219,187747,270,638,54079,53377,40,271557,,,
Warragul,-38.15559185,145.9334965,401306,1612,1348,1531,2388,80,38782,,,
Warragul South,-38.221622,145.9443678,326800,5,6239,7181,6602,80,42324,,,
Warrak,-37.261111,143.142981,160000,1,18758,19261,28390,40,156933,,,
Warrandyte,-37.74143356,145.2093489,820997,725,1429,4402,6183,48,2285,,,
Warrandyte South,-37.76598857,145.2410454,1006872,43,1599,3756,3134,50,4446,,,
Warranwood,-37.7732403,145.2486093,682651,365,728,2790,2565,51,3626,,,
Warrenheip,-37.56931861,143.9253094,509235,17,4260,5123,6337,40,64002,,,
Warrion,-38.22552211,143.5653996,231333,6,12935,12883,47921,40,58023,,,
Warrnambool,-38.37419246,142.4897383,432615,1529,1174,1181,2081,40,148259,,,
Warrnambool West,-38.364421,142.469697,244000,1,1240,1724,1240,40,150038,,,
Watchem,-36.14745129,142.861064,568688,8,19249,86578,109576,40,220398,,,
Waterford Park,-37.30035571,145.0670767,270857,7,7164,14624,10790,46,14668,,,
Waterloo,-37.37079262,143.4222331,968333,6,7577,44004,7689,40,117367,,,
Waterways,-38.01388722,145.1331386,783111,198,1318,3417,2174,49,2963,,,
Watsonia,-37.7095936,145.083547,542254,627,409,1676,1986,35,676,,,
Watsonia North,-37.69650632,145.0857094,537824,321,565,1477,1837,35,1243,,,
Wattle Bank,-38.57165251,145.7004612,536000,5,7305,10409,48608,81,63021,,,
Wattle Flat,-37.473272,143.939948,630000,1,6672,11665,12475,40,49438,,,
Wattle Glen,-37.66736016,145.1845084,573533,137,1911,2350,8203,53,2324,,,
Waubra,-37.35618385,143.6328535,520500,24,14724,24935,28923,40,102217,,,
Waurn Ponds,-38.2104007,144.3050095,479030,452,1177,1606,3016,40,1847,,,
Wedderburn,-36.41707151,143.6182439,576135,26,1830,70373,35428,50,162534,,,
Weering,-38.13108837,143.6453666,395000,2,24892,23792,54599,40,56434,,,
Weerite,-38.25505829,143.2391815,143000,1,8410,8147,9098,40,84593,,,
Welshmans Reef,-37.06465145,144.0379813,418375,8,8438,33609,8438,46,76615,,,
Welshpool,-38.66495289,146.4395567,284487,38,20654,23526,20292,80,105332,,,
Wemen,-34.7712035,142.653114,707500,2,23385,78117,37434,50,360492,,,
Wendouree,-37.52972347,143.8308274,260258,977,988,1055,3481,40,76246,,,
Wensleydale,-38.340148,144.0460075,729375,8,11561,30315,23542,40,14475,,,
Werribee,-37.89353016,144.6578455,363890,3184,947,1512,1614,40,3054,,,
Werribee South,-37.96128665,144.6978037,584070,64,7115,7071,8444,40,7592,,,
Werrimull,-34.38849267,141.597561,299000,3,43191,53606,51738,50,262074,,,
Wesburn,-37.77286867,145.6445216,421127,67,3009,3132,17238,68,27697,,,
West Bendigo,-36.75455536,144.2521651,268200,15,1257,1817,1778,50,97490,,,
West Footscray,-37.79763287,144.8710764,571938,858,407,1169,1470,21,1038,,,
West Melbourne,-37.80779486,144.9477102,899239,134,375,896,452,9,373,,,
West Wodonga,-36.12575217,146.8530887,313806,31,823,1446,2386,60,1465,,,
Westmeadows,-37.67664032,144.8907046,447867,511,910,1346,1368,36,1361,,,
Westmere,-37.68787325,142.9695833,156500,4,40145,45253,35037,40,133326,,,
Wharparilla,-36.045282,144.582829,250000,1,17544,16625,18149,50,156062,,,
Wheatsheaf,-37.32673397,144.2253933,601625,16,7179,7643,7179,46,43105,,,
Wheelers Hill,-37.90741909,145.184223,2451499,1371,541,1070,2389,37,1039,,,
White Hills,-36.73009168,144.3029282,310866,269,784,2616,3233,50,96700,,,
Whitfield,-36.76393925,146.4139836,185500,8,35841,35828,36407,60,81418,,,
Whittington,-38.17694672,144.391184,283828,334,511,940,753,40,1000,,,
Whittlesea,-37.50748278,145.1180269,442881,557,1140,8765,16319,57,1510,,,
Whorouly,-36.48169481,146.6037322,1129167,6,11441,15310,11563,60,45766,,,
Whorouly South,-36.56939697,146.6075592,685000,1,10665,10633,10850,60,54231,,,
Whroo,-36.69855,145.020461,303667,3,13427,38180,39515,50,79572,,,
Wickliffe,-37.68260461,142.720445,388071,7,44587,48113,71648,40,151700,,,
Wilby,-36.15762959,146.0228595,260000,4,16326,15923,16356,50,75645,,,
Wildwood,-37.5692385,144.779858,516750,2,2897,4563,2896,50,4513,,,
Willaura,-37.54350339,142.7384822,345010,30,33448,33477,57587,40,159254,,,
Williams Landing,-37.85738791,144.740155,497896,362,601,1245,604,33,1213,,,
Williamstown,-37.85967741,144.8918918,997024,1578,736,1154,757,26,895,,,
Williamstown North,-37.85463285,144.8754368,746750,8,1015,749,1669,23,2058,,,
Willow Grove,-38.07742803,146.1782678,331341,22,12961,12857,14796,80,58842,,,
Willowmavin,-37.26463764,144.8738464,495000,2,7407,7054,8416,50,18839,,,
Willung,-38.3271395,146.736893,264500,2,19991,22679,25987,80,111468,,,
Willung South,-38.334181,146.730239,409000,2,21489,22777,25857,80,111112,,,
Wimbledon Heights,-38.48016085,145.233735,337557,105,3176,3060,31886,101,30708,,,
Winchelsea,-38.24209634,143.990512,461681,207,819,27068,27423,40,25102,,,
Windermere,-37.51630641,143.7167516,375000,4,9950,6825,12459,40,83844,,,
Windsor,-37.85425073,144.992088,901087,69,241,795,341,11,870,,,
Winslow,-38.243202,142.4627083,629650,10,9538,12838,14439,40,151772,,,
Winton,-36.5110755,146.0902765,236000,2,9623,10013,9782,57,81412,,,
Wiseleigh,-37.71063303,147.8039943,258278,9,19677,19858,25046,80,194881,,,
Wodonga,-36.13144321,146.8704019,406662,2383,981,1368,1686,60,1748,,,
Wollert,-37.61399746,145.0253659,515458,249,1783,1798,4086,45,2587,,,
Won Wron,-38.46757302,146.7231695,292000,9,10778,11532,35259,80,115367,,,
Wonga Park,-37.74753441,145.2764804,830441,304,2532,3109,4267,54,3093,,,
Wonthaggi,-38.60194176,145.5932822,279418,607,1245,1271,55350,101,62080,,,
Wonwondah,-36.887832,142.259981,104000,1,19635,19929,32646,40,239452,,,
Wonwondah East,-37.0344457,142.8200476,342000,1,4032,4239,66539,40,194273,,,
Wood Wood,-35.0998265,143.336763,1017500,2,9602,33230,33371,50,296353,,,
Woodend,-37.35863226,144.528696,630606,625,1556,1786,12503,50,30199,,,
Woodend North,-37.32648925,144.5240938,793375,8,3593,3780,9427,50,33367,,,
Woodfield,-37.101529,145.805612,425000,1,9735,63437,25400,57,85481,,,
Woodford,-38.31451213,142.4859426,479714,7,2112,5925,6431,40,148944,,,
Woodglen,-37.7724255,147.38466,376000,2,20646,22401,55288,80,188687,,,
Woods Point,-37.5694885,146.2528995,225750,2,48330,71849,58797,80,85559,,,
Woodside,-38.52703614,146.8755372,305077,13,17596,17814,49047,80,130149,,,
Woodside Beach,-38.54831943,146.9745534,239143,7,25838,25933,57030,80,139005,,,
Woodside North,-38.418757,146.821664,260000,1,19830,20482,37663,80,121484,,,
Woodstock,-37.54226224,145.0252753,508750,4,8166,8133,10523,46,8592,,,
Woodvale,-36.67073745,144.2102181,362625,16,6556,11080,12052,50,107044,,,
Wool Wool,-38.239813,143.458606,210000,1,15532,15642,28031,40,66381,,,
Woolamai,-38.50338273,145.5157262,221200,5,10887,12842,42844,101,48147,,,
Woolsthorpe,-38.18638843,142.4244054,547500,4,12866,19161,21263,40,156009,,,
Woomelang,-35.68207217,142.6677508,407140,25,25776,89067,74934,46,272242,,,
Wooragee,-36.291035,146.7467555,634083,6,6785,21301,8425,60,21088,,,
Woori Yallock,-37.77983194,145.5368373,400126,230,573,6217,14738,66,16300,,,
Woorinen,-35.2753364,143.464096,410571,7,10256,11164,11183,50,273668,,,
Woorinen North,-35.256287,143.436753,158000,1,11332,14251,14331,50,276728,,,
Woorinen South,-35.2919835,143.4552201,252000,16,10684,10638,10651,50,272448,,,
Woorndoo,-37.890061,142.7975655,977500,2,21411,49024,48697,40,134551,,,
Wunghnu,-36.1555719,145.4309455,328600,10,7279,25412,6253,50,145440,,,
Wurdiboluc,-38.31040451,144.0295999,465000,2,8396,30490,26524,40,17488,,,
Wurruk,-38.10695158,147.0317651,299785,52,2631,2698,50444,80,133609,,,
Wy Yung,-37.8025761,147.6147925,332299,92,1778,2902,34818,80,197864,,,
Wycheproof,-36.07846811,143.2284808,458583,18,592,72893,44997,50,213709,,,
Wyndham Vale,-37.88461555,144.615009,339247,2012,991,1232,1909,40,5942,,,
Wyuna,-36.219074,145.115634,490000,1,12228,12090,20546,50,133246,,,
Yaapeet,-35.76943733,142.054518,185000,3,15888,105844,14975,40,328100,,,
Yackandandah,-36.3154485,146.8504768,544453,86,1653,19973,15059,60,20977,,,
Yallambie,-37.72608982,145.0973648,560448,273,788,2447,2471,37,1802,,,
Yallourn North,-38.15922615,146.3617156,301681,152,7173,9970,9222,80,75587,,,
Yambuk,-38.31584248,142.0646176,424600,5,15999,33520,36489,40,185612,,,
Yan Yean,-37.55830087,145.1178673,709833,12,3447,3359,13206,56,4623,,,
Yanakie,-38.81935916,146.2140814,454045,11,17564,44801,17933,80,104199,,,
Yandoit,-37.2033625,144.0974572,506833,6,15754,15978,15883,46,60562,,,
Yannathan,-38.2356255,145.6503685,325000,2,6008,14801,23264,80,22871,,,
Yapeen,-37.1293624,144.1835953,749833,12,7839,23993,7945,46,66551,,,
Yarck,-37.10410245,145.6156897,700143,14,12766,43535,20420,57,63830,,,
Yarpturk,-38.288908,142.437601,675000,1,5956,7656,9965,40,153389,,,
Yarra Glen,-37.6521993,145.3746439,612225,231,1073,11745,11307,60,11784,,,
Yarra Junction,-37.78567961,145.6181702,519696,196,895,982,17232,67,23828,,,
Yarragon,-38.20908159,146.0629797,301320,136,730,12528,8094,80,51295,,,
Yarragon South,-38.234802,146.109791,1145000,1,4899,14691,4899,80,56091,,,
Yarram,-38.5644201,146.6786453,253336,209,685,754,43668,80,116475,,,
Yarrambat,-37.6374415,145.1345026,696451,103,3640,4289,8081,50,2359,,,
Yarraville,-37.81692986,144.8829598,683441,1656,479,863,2783,17,634,,,
Yarrawalla,-36.179432,144.06405,218000,1,30982,51285,31166,50,159477,,,
Yarrawonga,-36.01529442,146.0165036,370209,564,1478,1855,1822,50,77251,,,
Yarroweyah,-35.93405666,145.5519022,407250,4,9019,8812,9312,50,120011,,,
Yea,-37.21569092,145.4237701,546737,167,909,33356,1273,57,43262,,,
Yellingbo,-37.83369522,145.5205657,704036,28,6108,7900,13356,67,16779,,,
Yelta,-34.13738779,142.0166676,475429,7,4477,13693,12053,50,345734,,,
Yendon,-37.64733108,143.9668679,448333,12,7710,12937,13728,40,58608,,,
Yeo,-38.38497345,143.6113369,272500,2,5735,5885,36861,40,50491,,,
Yering,-37.69544525,145.3545543,904250,4,5591,6857,6451,60,6889,,,
Yinnar,-38.32838755,146.3295206,248702,62,7307,10620,12109,80,77735,,,
Yinnar South,-38.37294734,146.3650912,349500,10,7659,8272,15514,80,82570,,,
Yuroke,-37.60426869,144.8806354,759000,2,3104,3440,4147,42,3378,,,
Yuulong,-38.73233975,143.3245663,577000,4,33901,49024,57522,40,83630,,,
Grand Total,-37.76922069,144.9544995,730592,471352,1333,3351,5457,46,24890,,,
